date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,new_exposed_over,new_exposed_under,new_exposed,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta_new,gamma_new,v_t = V/S,,,,,,,,,,,,date,line_state_number,line_Cases_new,Line_cases_new_Asymptomatic,line_cases_new_symptomatic,line_state,line_p_symp,
3/20/2021,Negeri Sembilan,25,57,342,0,,,33.33333333,28.66666667,31,132,6,1119794,0.991933741,339.2413394,0.091380373,0.014619883,0,,,,,,,,,,,,20/03/2021,5,25,5,20,Negeri Sembilan,0.8,
3/21/2021,Negeri Sembilan,22,5,359,0,,,38.16666667,21.83333333,30,246,8,1119772,0.991914253,356.0972168,0.084246657,0.139275766,0,,,,,,,,,,,,21/03/2021,5,22,11,11,Negeri Sembilan,0.5,
3/22/2021,Negeri Sembilan,41,50,350,530,,,33.66666667,20.16666667,26.91666667,60,-14.08333333,1119731,0.991877934,347.157277,0.077534502,0.074285714,0.000473328,,,,,,,,,,,,22/03/2021,5,41,33,8,Negeri Sembilan,0.195121951,
3/23/2021,Negeri Sembilan,10,26,334,1276,,,31.16666667,23.5,27.33333333,354,17.33333333,1119721,0.991869076,331.2842714,0.082507187,0.020958084,0.00113957,,,,,,,,,,,,23/03/2021,5,10,3,7,Negeri Sembilan,0.7,
3/24/2021,Negeri Sembilan,59,7,386,1159,,,34.33333333,22,28.16666667,294,-30.83333333,1119662,0.991816813,382.8412898,0.073572698,0.14507772,0.001035134,,,,,,,,,,,,24/03/2021,5,59,44,15,Negeri Sembilan,0.254237288,
3/25/2021,Negeri Sembilan,49,56,379,1203,,,31.33333333,25.66666667,28.5,72,-20.5,1119613,0.991773408,375.8821215,0.075821643,0.050131926,0.001074478,,,,,,,,,,,,25/03/2021,5,49,31,18,Negeri Sembilan,0.367346939,
3/26/2021,Negeri Sembilan,12,19,372,667,,,33.16666667,26.83333333,30,258,18,1119601,0.991762778,368.9357534,0.081314971,0.037634409,0.000595748,,,,,,,,,,,,26/03/2021,5,12,9,3,Negeri Sembilan,0.25,
3/27/2021,Negeri Sembilan,43,14,401,0,,,32.16666667,23.66666667,27.91666667,54,-15.08333333,1119558,0.991724688,397.6815998,0.070198537,0.044887781,0,,,,,,,,,,,,27/03/2021,5,43,27,16,Negeri Sembilan,0.372093023,
3/28/2021,Negeri Sembilan,9,18,392,0,,,28,20.33333333,24.16666667,108,15.16666667,1119549,0.991716715,388.7529524,0.062164587,0.099489796,0,,,,,,,,,,,,28/03/2021,5,9,4,5,Negeri Sembilan,0.555555556,
3/29/2021,Negeri Sembilan,18,39,371,1102,,,27.66666667,17,22.33333333,234,4.333333333,1119531,0.991700771,367.9209859,0.060701439,0.088948787,0.000984341,,,,,,,,,,,,29/03/2021,5,18,2,16,Negeri Sembilan,0.888888889,
3/30/2021,Negeri Sembilan,39,33,377,2342,,,24,16.83333333,20.41666667,192,-18.58333333,1119492,0.991666224,373.8581664,0.054610728,0.108753316,0.00209202,,,,,,,,,,,,30/03/2021,5,39,37,2,Negeri Sembilan,0.051282051,
3/31/2021,Negeri Sembilan,32,41,368,2316,,,25.5,14.66666667,20.08333333,204,-11.91666667,1119460,0.991637878,364.9227389,0.05503448,0.029891304,0.002068855,,,,,,,,,,,,31/03/2021,5,32,13,19,Negeri Sembilan,0.59375,
4/1/2021,Negeri Sembilan,34,11,391,81,,,26,18,22,186,-12,1119426,0.99160776,387.7186341,0.056742179,0.051150895,7.23585E-05,,,,,,,,,,,,01/04/2021,5,34,21,13,Negeri Sembilan,0.382352941,
4/2/2021,Negeri Sembilan,31,20,402,1414,,,29.33333333,20.66666667,25,150,-6,1119395,0.991580299,398.6152804,0.062717114,0.069651741,0.001263182,,,,,,,,,,,,02/04/2021,5,31,11,20,Negeri Sembilan,0.64516129,
4/3/2021,Negeri Sembilan,25,28,399,14,,,37.83333333,25,31.41666667,120,6.416666667,1119370,0.991558154,395.6317034,0.07940887,0.105263158,1.2507E-05,,,,,,,,,,,,03/04/2021,5,25,15,10,Negeri Sembilan,0.4,
4/4/2021,Negeri Sembilan,20,42,377,0,,,40.33333333,30.5,35.41666667,72,15.41666667,1119350,0.991540438,373.810745,0.094744913,0.045092838,0,,,,,,,,,,,,04/04/2021,5,20,12,8,Negeri Sembilan,0.4,
4/5/2021,Negeri Sembilan,12,17,372,892,,,43.83333333,33.33333333,38.58333333,84,26.58333333,1119338,0.991529808,368.8490885,0.10460466,0.059139785,0.0007969,,,,,,,,,,,,05/04/2021,5,12,7,5,Negeri Sembilan,0.416666667,
4/6/2021,Negeri Sembilan,14,22,364,1131,,,47.5,35.16666667,41.33333333,180,27.33333333,1119324,0.991517406,360.9123359,0.114524579,0.18956044,0.001010431,,,,,,,,,,,,06/04/2021,5,14,4,10,Negeri Sembilan,0.714285714,
4/7/2021,Negeri Sembilan,30,69,325,1517,,,49.66666667,36.16666667,42.91666667,72,12.91666667,1119294,0.991490832,322.2345203,0.133184572,0.092307692,0.001355319,,,,,,,,,,,,07/04/2021,5,30,17,13,Negeri Sembilan,0.433333333,
4/8/2021,Negeri Sembilan,12,30,307,1289,,,59.83333333,38.33333333,49.08333333,240,37.08333333,1119282,0.991480202,304.384422,0.16125442,0.120521173,0.001151631,,,,,,,,,,,,08/04/2021,5,12,6,6,Negeri Sembilan,0.5,
4/9/2021,Negeri Sembilan,40,37,310,310,,,60.16666667,42.66666667,51.41666667,168,11.41666667,1119242,0.991444769,307.3478785,0.167291432,0.058064516,0.000276973,,,,,,,,,,,,09/04/2021,5,40,28,12,Negeri Sembilan,0.3,
4/10/2021,Negeri Sembilan,28,18,320,1,,,64.83333333,44.83333333,54.83333333,240,26.83333333,1119214,0.991419966,317.2543892,0.172837115,0.065625,8.93484E-07,,,,,,,,,,,,10/04/2021,5,28,19,9,Negeri Sembilan,0.321428571,
4/11/2021,Negeri Sembilan,40,21,339,0,,,62.83333333,51.5,57.16666667,378,17.16666667,1119174,0.991384534,336.0793569,0.170098715,0.123893805,0,,,,,,,,,,,,11/04/2021,5,40,24,16,Negeri Sembilan,0.4,
4/12/2021,Negeri Sembilan,63,42,360,612,,,58.33333333,48.66666667,53.5,174,-9.5,1119111,0.991328727,356.8783417,0.149911031,0.025,0.000546863,,,,,,,,,,,,12/04/2021,5,63,46,17,Negeri Sembilan,0.26984127,
4/13/2021,Negeri Sembilan,29,9,380,1437,,,61.83333333,43.83333333,52.83333333,306,23.83333333,1119082,0.991303038,376.6951546,0.140254879,0.086842105,0.001284088,,,,,,,,,,,,13/04/2021,5,29,6,23,Negeri Sembilan,0.793103448,
4/14/2021,Negeri Sembilan,51,33,398,1452,,,70.5,38.16666667,54.33333333,204,3.333333333,1119031,0.991257862,394.5206289,0.137719879,0.070351759,0.001297551,,,,,,,,,,,,14/04/2021,5,51,20,31,Negeri Sembilan,0.607843137,
4/15/2021,Negeri Sembilan,34,28,404,994,,,60.16666667,48.66666667,54.41666667,318,20.41666667,1118997,0.991227744,400.4560085,0.135886753,0.081683168,0.000888296,,,,,,,,,,,,15/04/2021,5,34,16,18,Negeri Sembilan,0.529411765,
4/16/2021,Negeri Sembilan,53,33,424,413,,,62.66666667,38,50.33333333,534,-2.666666667,1118944,0.991180795,420.2606573,0.119766941,0.075471698,0.000369098,,,,,,,,,,,,16/04/2021,5,53,24,29,Negeri Sembilan,0.547169811,
4/17/2021,Negeri Sembilan,89,32,481,0,,,66.16666667,44.66666667,55.41666667,252,-33.58333333,1118855,0.991101958,476.7200416,0.116245725,0.06029106,0,,,,,,,,,,,,17/04/2021,5,89,38,51,Negeri Sembilan,0.573033708,
4/18/2021,Negeri Sembilan,42,29,494,0,,,69.83333333,59.33333333,64.58333333,546,22.58333333,1118813,0.991064753,489.5859881,0.131914178,0.056680162,0,,,,,,,,,,,,18/04/2021,5,42,18,24,Negeri Sembilan,0.571428571,
4/19/2021,Negeri Sembilan,91,28,557,144,,,76,56.66666667,66.33333333,102,-24.66666667,1118722,0.990984144,551.9781681,0.120173835,0.154398564,0.000128718,,,,,,,,,,,,19/04/2021,5,91,66,25,Negeri Sembilan,0.274725275,
4/20/2021,Negeri Sembilan,17,86,488,448,,,85.33333333,49.33333333,67.33333333,144,50.33333333,1118705,0.990969085,483.5929135,0.139235567,0.05942623,0.000400463,,,,,,,,,,,,20/04/2021,5,17,5,12,Negeri Sembilan,0.705882353,
4/21/2021,Negeri Sembilan,24,29,483,380,,,90.5,63.33333333,76.91666667,330,52.91666667,1118681,0.990947825,478.6277996,0.160702464,0.126293996,0.000339686,,,,,,,,,,,,21/04/2021,5,24,11,13,Negeri Sembilan,0.541666667,
4/22/2021,Negeri Sembilan,55,61,477,1351,,,100.8333333,76.5,88.66666667,630,33.66666667,1118626,0.990899105,472.6588732,0.187591245,0.096436059,0.001207732,,,,,,,,,,,,22/04/2021,5,55,25,30,Negeri Sembilan,0.545454545,
4/23/2021,Negeri Sembilan,105,46,536,197,,,103.5,72.66666667,88.08333333,162,-16.91666667,1118521,0.990806094,531.0720666,0.165859473,0.063432836,0.000176125,,,,,,,,,,,,23/04/2021,5,105,77,28,Negeri Sembilan,0.266666667,
4/24/2021,Negeri Sembilan,27,34,529,6,,,101,78.33333333,89.66666667,342,62.66666667,1118494,0.990782177,524.1237718,0.171079183,0.120982987,5.36436E-06,,,,,,,,,,,,24/04/2021,5,27,15,12,Negeri Sembilan,0.444444444,
4/25/2021,Negeri Sembilan,57,64,521,0,,,110.3333333,84.33333333,97.33333333,672,40.33333333,1118437,0.990731686,516.1712083,0.188567924,0.067178503,0,,,,,,,,,,,,25/04/2021,5,57,39,18,Negeri Sembilan,0.315789474,
4/26/2021,Negeri Sembilan,112,35,596,338,,,112.8333333,81.66666667,97.25,234,-14.75,1118325,0.990632474,590.4169546,0.164714105,0.112416107,0.000302238,,,,,,,,,,,,26/04/2021,5,112,56,56,Negeri Sembilan,0.5,
4/27/2021,Negeri Sembilan,39,67,568,1436,,,108.5,71.66666667,90.08333333,366,51.08333333,1118286,0.990597927,562.6596226,0.160102715,0.058098592,0.001284108,,,,,,,,,,,,27/04/2021,5,39,32,7,Negeri Sembilan,0.179487179,
4/28/2021,Negeri Sembilan,61,33,596,1339,,,117.1666667,71,94.08333333,666,33.08333333,1118225,0.990543892,590.3641598,0.159364914,0.090604027,0.001197433,,,,,,,,,,,,28/04/2021,5,61,22,39,Negeri Sembilan,0.639344262,
4/29/2021,Negeri Sembilan,111,54,652,1198,,,118.6666667,90.16666667,104.4166667,816,-6.583333333,1118114,0.990445566,645.7705093,0.161693148,0.084355828,0.001071447,,,,,,,,,,,,29/04/2021,5,111,38,73,Negeri Sembilan,0.657657658,
4/30/2021,Negeri Sembilan,136,55,731,537,,,140.6666667,90.33333333,115.5,534,-20.5,1117978,0.990325095,723.9276446,0.159546332,0.109439124,0.000480331,,,,,,,,,,,,30/04/2021,5,136,72,64,Negeri Sembilan,0.470588235,
5/1/2021,Negeri Sembilan,89,80,738,6,,,148.5,108.6666667,128.5833333,438,39.58333333,1117889,0.990246257,730.801738,0.175948314,0.077235772,5.36726E-06,,,,,,,,,,,,01/05/2021,5,89,51,38,Negeri Sembilan,0.426966292,
5/2/2021,Negeri Sembilan,73,57,752,0,,,153.6666667,120,136.8333333,582,63.83333333,1117816,0.990181593,744.6165577,0.183763485,0.087765957,0,,,,,,,,,,,,02/05/2021,5,73,33,40,Negeri Sembilan,0.547945205,
5/3/2021,Negeri Sembilan,97,66,783,241,,,161.3333333,126.8333333,144.0833333,570,47.08333333,1117719,0.990095668,775.2449083,0.185855246,0.037037037,0.000215618,,,,,,,,,,,,03/05/2021,5,97,35,62,Negeri Sembilan,0.639175258,
5/4/2021,Negeri Sembilan,95,29,849,559,,,163.8333333,115.8333333,139.8333333,456,44.83333333,1117624,0.990011516,840.5197768,0.16636531,0.023557126,0.000500168,,,,,,,,,,,,04/05/2021,5,95,40,55,Negeri Sembilan,0.578947368,
5/5/2021,Negeri Sembilan,76,20,905,328,,,153.1666667,116.1666667,134.6666667,510,58.66666667,1117548,0.989944193,895.8994951,0.15031448,0.082872928,0.0002935,,,,,,,,,,,,05/05/2021,5,76,41,35,Negeri Sembilan,0.460526316,
5/6/2021,Negeri Sembilan,85,75,915,445,,,168.5,102.6666667,135.5833333,1128,50.58333333,1117463,0.989868899,905.7300425,0.149695082,0.089617486,0.000398223,,,,,,,,,,,,06/05/2021,5,85,48,37,Negeri Sembilan,0.435294118,
5/7/2021,Negeri Sembilan,188,82,1021,235,,,146,110.3333333,128.1666667,588,-59.83333333,1117275,0.989702365,1010.486115,0.126836643,0.112634672,0.000210333,,,,,,,,,,,,07/05/2021,5,188,102,86,Negeri Sembilan,0.457446809,
5/8/2021,Negeri Sembilan,98,115,1003,0,,,162.5,101,131.75,1230,33.75,1117177,0.989615555,992.5844016,0.132734304,0.059820538,0,,,,,,,,,,,,08/05/2021,5,98,42,56,Negeri Sembilan,0.571428571,
5/9/2021,Negeri Sembilan,205,60,1148,0,,,166.3333333,121.1666667,143.75,864,-61.25,1116972,0.989433962,1135.870189,0.126554954,0.093205575,0,,,,,,,,,,,,09/05/2021,5,205,109,96,Negeri Sembilan,0.468292683,
5/10/2021,Negeri Sembilan,144,107,1185,943,,,177.5,129.3333333,153.4166667,756,9.416666667,1116828,0.989306404,1172.328089,0.130864958,0.04978903,0.000844356,,,,,,,,,,,,10/05/2021,5,144,70,74,Negeri Sembilan,0.513888889,
5/11/2021,Negeri Sembilan,126,59,1252,1331,,,209.3333333,140.1666667,174.75,732,48.75,1116702,0.989194791,1238.471879,0.141101306,0.060702875,0.001191903,,,,,,,,,,,,11/05/2021,5,126,48,78,Negeri Sembilan,0.619047619,
5/12/2021,Negeri Sembilan,122,76,1298,540,,,250.3333333,157,203.6666667,600,81.66666667,1116580,0.989086722,1283.834565,0.158639339,0.073959938,0.00048362,,,,,,,,,,,,12/05/2021,5,122,43,79,Negeri Sembilan,0.647540984,
5/13/2021,Negeri Sembilan,100,96,1302,5,,,284.6666667,207,245.8333333,744,145.8333333,1116480,0.98899814,1287.675578,0.190912476,0.068356375,4.47836E-06,,,,,,,,,,,,13/05/2021,5,100,63,37,Negeri Sembilan,0.37,
5/14/2021,Negeri Sembilan,124,89,1334,3,,,345.3333333,232.5,288.9166667,1140,164.9166667,1116356,0.988888298,1319.17699,0.219012815,0.087706147,2.68731E-06,,,,,,,,,,,,14/05/2021,5,124,66,58,Negeri Sembilan,0.467741935,
5/15/2021,Negeri Sembilan,190,117,1406,0,,,359.6666667,280,319.8333333,420,129.8333333,1116166,0.988719993,1390.14031,0.230072699,0.079658606,0,,,,,,,,,,,,15/05/2021,5,190,73,117,Negeri Sembilan,0.615789474,
5/16/2021,Negeri Sembilan,70,112,1362,0,,,403.1666667,303.3333333,353.25,1458,283.25,1116096,0.988657986,1346.552176,0.26233666,0.079295154,0,,,,,,,,,,,,16/05/2021,5,70,29,41,Negeri Sembilan,0.585714286,
5/17/2021,Negeri Sembilan,243,108,1496,888,,,433.3333333,323.1666667,378.25,894,135.25,1115853,0.988442732,1478.710327,0.255797226,0.084224599,0.000795804,,,,,,,,,,,,17/05/2021,5,243,97,146,Negeri Sembilan,0.600823045,
5/18/2021,Negeri Sembilan,149,126,1517,1175,,,443.6666667,323.1666667,383.4166667,1134,234.4166667,1115704,0.988310745,1499.2674,0.255736013,0.040870138,0.001053147,,,,,,,,,,,,18/05/2021,5,149,56,93,Negeri Sembilan,0.624161074,
5/19/2021,Negeri Sembilan,189,62,1641,873,,,468.6666667,316,392.3333333,1746,203.3333333,1115515,0.988143325,1621.543197,0.24195059,0.071907374,0.000782598,,,,,,,,,,,,19/05/2021,5,189,59,130,Negeri Sembilan,0.687830688,
5/20/2021,Negeri Sembilan,291,118,1813,732,,,552.3333333,330.3333333,441.3333333,2220,150.3333333,1115224,0.987885552,1791.036506,0.246412249,0.110865968,0.00065637,,,,,,,,,,,,20/05/2021,5,291,87,204,Negeri Sembilan,0.701030928,
5/21/2021,Negeri Sembilan,370,201,1979,561,,,558,425.1666667,491.5833333,2376,121.5833333,1114854,0.9875578,1954.376885,0.251529445,0.047498737,0.000503205,,,,,,,,,,,,21/05/2021,5,370,122,248,Negeri Sembilan,0.67027027,
5/22/2021,Negeri Sembilan,396,94,2278,9,,,545.3333333,434.8333333,490.0833333,2604,94.08333333,1114458,0.987207016,2248.857582,0.217925465,0.083845478,8.07567E-06,,,,,,,,,,,,22/05/2021,5,396,143,253,Negeri Sembilan,0.638888889,
5/23/2021,Negeri Sembilan,434,191,2518,7,,,543.1666667,415.3333333,479.25,1974,45.25,1114024,0.986822571,2484.819233,0.192871173,0.054805401,6.28353E-06,,,,,,,,,,,,23/05/2021,5,434,172,262,Negeri Sembilan,0.603686636,
5/24/2021,Negeri Sembilan,329,138,2708,2110,,,579.1666667,422.6666667,500.9166667,2460,171.9166667,1113695,0.986531137,2671.526318,0.187502052,0.04689808,0.001894594,,,,,,,,,,,,24/05/2021,5,329,101,228,Negeri Sembilan,0.693009119,
5/25/2021,Negeri Sembilan,410,127,2986,3447,,,616.3333333,433.6666667,525,2220,115,1113285,0.986167951,2944.697502,0.178286564,0.037843269,0.003096242,,,,,,,,,,,,25/05/2021,5,410,161,249,Negeri Sembilan,0.607317073,
5/26/2021,Negeri Sembilan,370,113,3230,32,,,647.8333333,380,513.9166667,2118,143.9166667,1112915,0.985840198,3184.263841,0.161392615,0.048916409,2.87533E-05,,,,,,,,,,,,26/05/2021,5,370,130,240,Negeri Sembilan,0.648648649,
5/27/2021,Negeri Sembilan,353,158,3416,4173,,,638.6666667,420.1666667,529.4166667,3120,176.4166667,1112562,0.985527505,3366.561956,0.157257366,0.051522248,0.003750802,,,,,,,,,,,,27/05/2021,5,353,129,224,Negeri Sembilan,0.634560907,
5/28/2021,Negeri Sembilan,520,176,3752,2851,,,653.3333333,518.5,585.9166667,5388,65.91666667,1112042,0.985066879,3695.970931,0.158528483,0.081823028,0.002563752,,,,,,,,,,,,28/05/2021,5,520,209,311,Negeri Sembilan,0.598076923,
5/29/2021,Negeri Sembilan,898,307,4336,378,,,706.3333333,545,625.6666667,2808,-272.3333333,1111144,0.984271415,4267.800854,0.146601655,0.061116236,0.00034019,,,,,,,,,,,,29/05/2021,5,898,353,545,Negeri Sembilan,0.606904232,
5/30/2021,Negeri Sembilan,468,265,4530,0,,,724.3333333,542.5,633.4166667,1518,165.4166667,1110676,0.983856852,4456.871539,0.142121365,0.039293598,0,,,,,,,,,,,,30/05/2021,5,468,274,194,Negeri Sembilan,0.414529915,
5/31/2021,Negeri Sembilan,253,178,4598,2062,,,711.1666667,530.6666667,620.9166667,2382,367.9166667,1110423,0.98363274,4522.743338,0.13728762,0.090039147,0.00185695,,,,,,,,,,,,31/05/2021,5,253,140,113,Negeri Sembilan,0.446640316,
6/1/2021,Negeri Sembilan,397,414,4572,2620,,,714,497,605.5,3516,208.5,1110026,0.98328107,4495.561052,0.134688417,0.044181977,0.002360305,,,,,,,,,,,,01/06/2021,5,397,145,252,Negeri Sembilan,0.634760705,
6/2/2021,Negeri Sembilan,586,202,4943,353,,,710,455.3333333,582.6666667,3456,-3.333333333,1109440,0.982761981,4857.792471,0.119944742,0.063119563,0.000318179,,,,,,,,,,,,02/06/2021,5,586,386,200,Negeri Sembilan,0.341296928,
6/3/2021,Negeri Sembilan,576,312,5200,0,,,672.5,476.8333333,574.6666667,4254,-1.333333333,1108864,0.982251749,5107.709097,0.11250967,0.103269231,0,,,,,,,,,,,,03/06/2021,5,576,316,260,Negeri Sembilan,0.451388889,
6/4/2021,Negeri Sembilan,709,537,5364,34,,,635,484.6666667,559.8333333,5058,-149.1666667,1108155,0.981623704,5265.429551,0.106322443,0.096383296,3.06816E-05,,,,,,,,,,,,04/06/2021,5,709,379,330,Negeri Sembilan,0.465444288,
6/5/2021,Negeri Sembilan,843,517,5681,0,,,593.6666667,455.6666667,524.6666667,3336,-318.3333333,1107312,0.98087696,5572.362009,0.094155165,0.07340257,0,,,,,,,,,,,,05/06/2021,5,843,476,367,Negeri Sembilan,0.435349941,
6/6/2021,Negeri Sembilan,556,417,5810,0,,,575.5,425,500.25,3426,-55.75,1106756,0.980384445,5696.033626,0.087824271,0.068330465,0,,,,,,,,,,,,06/06/2021,5,556,332,224,Negeri Sembilan,0.402877698,
6/7/2021,Negeri Sembilan,571,397,5972,0,,,592.1666667,392.1666667,492.1666667,3030,-78.83333333,1106185,0.979878643,5851.835256,0.084104669,0.072002679,0,,,,,,,,,,,,07/06/2021,5,571,256,315,Negeri Sembilan,0.551663748,
6/8/2021,Negeri Sembilan,505,430,6047,3786,,,674.3333333,379.1666667,526.75,3042,21.75,1105680,0.979431305,5922.6211,0.088938663,0.069786671,0.003424137,,,,,,,,,,,,08/06/2021,5,505,239,266,Negeri Sembilan,0.526732673,
6/9/2021,Negeri Sembilan,507,422,6121,1529,,,705.1666667,457.1666667,581.1666667,3558,74.16666667,1105173,0.978982195,5992.350016,0.096984766,0.043947067,0.001383494,,,,,,,,,,,,09/06/2021,5,507,229,278,Negeri Sembilan,0.548323471,
6/10/2021,Negeri Sembilan,593,269,6437,1445,,,730.5,547,638.75,4110,45.75,1104580,0.978456905,6298.327097,0.101415819,0.087773808,0.00130819,,,,,,,,,,,,10/06/2021,5,593,247,346,Negeri Sembilan,0.583473862,
6/11/2021,Negeri Sembilan,685,565,6551,1042,,,790.8333333,621.5,706.1666667,3708,21.16666667,1103895,0.97785012,6405.896133,0.110236984,0.129445886,0.00094393,,,,,,,,,,,,11/06/2021,5,685,188,497,Negeri Sembilan,0.725547445,
6/12/2021,Negeri Sembilan,618,848,6312,88,,,809.8333333,671,740.4166667,1986,122.4166667,1103277,0.977302684,6168.734542,0.120027319,0.08365019,7.97624E-05,,,,,,,,,,,,12/06/2021,5,618,329,289,Negeri Sembilan,0.46763754,
6/13/2021,Negeri Sembilan,331,528,6105,0,,,841.3333333,642.6666667,742,1938,411,1102946,0.977009478,5964.642865,0.124399736,0.056838657,0,,,,,,,,,,,,13/06/2021,5,331,139,192,Negeri Sembilan,0.580060423,
6/14/2021,Negeri Sembilan,323,347,6069,985,,,853,559.1666667,706.0833333,2376,383.0833333,1102623,0.976723359,5927.734066,0.119115218,0.058164442,0.000893324,,,,,,,,,,,,14/06/2021,5,323,133,190,Negeri Sembilan,0.588235294,
6/15/2021,Negeri Sembilan,396,353,6099,2088,,,802.1666667,527,664.5833333,3642,268.5833333,1102227,0.976372575,5954.896335,0.111602838,0.10427939,0.001894347,,,,,,,,,,,,15/06/2021,5,396,130,266,Negeri Sembilan,0.671717172,
6/16/2021,Negeri Sembilan,607,636,6062,1102,,,766.8333333,528.8333333,647.8333333,6516,40.83333333,1101620,0.975834884,5915.511064,0.109514347,0.064335203,0.001000345,,,,,,,,,,,,16/06/2021,5,607,253,354,Negeri Sembilan,0.583196046,
6/17/2021,Negeri Sembilan,1086,390,6748,1398,,,762,523,642.5,5220,-443.5,1100534,0.974872885,6578.442229,0.097667499,0.098992294,0.001270292,,,,,,,,,,,,17/06/2021,5,1086,567,519,Negeri Sembilan,0.477900552,
6/18/2021,Negeri Sembilan,870,668,6937,1855,,,730,573.6666667,651.8333333,4620,-218.1666667,1099664,0.974102223,6757.347124,0.096462905,0.107827591,0.001686879,,,,,,,,,,,,18/06/2021,5,870,467,403,Negeri Sembilan,0.463218391,
6/19/2021,Negeri Sembilan,770,748,6946,822,,,762,559.6666667,660.8333333,4158,-109.1666667,1098894,0.973420144,6761.376317,0.097736511,0.078318457,0.000748025,,,,,,,,,,,,19/06/2021,5,770,380,390,Negeri Sembilan,0.506493506,
6/20/2021,Negeri Sembilan,693,544,7086,419,,,781.1666667,551.6666667,666.4166667,2622,-26.58333333,1098201,0.972806272,6893.30524,0.096675926,0.080581428,0.000381533,,,,,,,,,,,,20/06/2021,5,693,264,429,Negeri Sembilan,0.619047619,
6/21/2021,Negeri Sembilan,437,571,6937,1472,,,775.6666667,538.1666667,656.9166667,3510,219.9166667,1097764,0.972419169,6745.671776,0.097383432,0.073230503,0.001340908,,,,,,,,,,,,21/06/2021,5,437,187,250,Negeri Sembilan,0.57208238,
6/22/2021,Negeri Sembilan,585,508,7001,1775,,,760.8333333,535.8333333,648.3333333,4062,63.33333333,1097179,0.971900966,6804.27866,0.095283184,0.075132124,0.001617785,,,,,,,,,,,,22/06/2021,5,585,203,382,Negeri Sembilan,0.652991453,
6/23/2021,Negeri Sembilan,677,526,7141,2761,,,752.1666667,527.6666667,639.9166667,4686,-37.08333333,1096502,0.971301267,6936.062346,0.092259359,0.072398824,0.002518007,,,,,,,,,,,,23/06/2021,5,677,348,329,Negeri Sembilan,0.485967504,
6/24/2021,Negeri Sembilan,781,517,7400,3559,,,745.1666667,545.1666667,645.1666667,3948,-135.8333333,1095721,0.970609443,7182.509877,0.089824682,0.099054054,0.00324809,,,,,,,,,,,,24/06/2021,5,781,419,362,Negeri Sembilan,0.463508323,
6/25/2021,Negeri Sembilan,658,733,7318,3212,,,750.1666667,556.8333333,653.5,4446,-4.5,1095063,0.970026575,7098.654472,0.0920597,0.090188576,0.002933165,,,,,,,,,,,,25/06/2021,5,658,300,358,Negeri Sembilan,0.544072948,
6/26/2021,Negeri Sembilan,741,660,7387,1078,,,732.5,528.6666667,630.5833333,3006,-110.4166667,1094322,0.969370183,7160.737545,0.088061227,0.053066197,0.000985085,,,,,,,,,,,,26/06/2021,5,741,404,337,Negeri Sembilan,0.454790823,
6/27/2021,Negeri Sembilan,501,392,7480,1002,,,732.1666667,508.5,620.3333333,3774,119.3333333,1093821,0.968926389,7247.569386,0.085591914,0.054144385,0.000916055,,,,,,,,,,,,27/06/2021,5,501,254,247,Negeri Sembilan,0.493013972,
6/28/2021,Negeri Sembilan,629,405,7691,662,,,756.1666667,509.5,632.8333333,4200,3.833333333,1093192,0.968369209,7447.727586,0.084969989,0.060070212,0.000605566,,,,,,,,,,,,28/06/2021,5,629,344,285,Negeri Sembilan,0.453100159,
6/29/2021,Negeri Sembilan,700,462,7919,2642,,,790.3333333,539.8333333,665.0833333,3864,-34.91666667,1092492,0.967749136,7663.605411,0.086784653,0.079555499,0.002418324,,,,,,,,,,,,29/06/2021,5,700,363,337,Negeri Sembilan,0.481428571,
