date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,New_Infections,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta=New_inf/IS,gamma=Rt+1/I_t,v_t = V/S,,,,,,,,,,
23/12/2021,Melaka,150,355,1798,205,,,115.2,590,-34.8,863801,0.921092984,1656.125184,7.41736E-08,0.040600667,0.000237323,,,,,,,,,,
24/12/2021,Melaka,118,73,1843,189,,,111.8,540,-6.2,863683,0.920967157,1697.342471,7.02364E-08,0.115572436,0.00021883,,,,,,,,,,
25/12/2021,Melaka,108,213,1737,4,,,138,650,30,863575,0.920851994,1599.519914,9.19982E-08,0.091537133,4.63191E-06,,,,,,,,,,
26/12/2021,Melaka,130,159,1708,19,,,142,380,12,863445,0.920713372,1572.578439,9.62866E-08,0.104800937,2.20049E-05,,,,,,,,,,
27/12/2021,Melaka,76,179,1603,141,,,137,720,61,863369,0.920632331,1475.773627,9.89898E-08,0.096069869,0.000163314,,,,,,,,,,
28/12/2021,Melaka,144,154,1592,121,,,134.4,505,-9.6,863225,0.92047878,1465.402218,9.77985E-08,0.352386935,0.000140172,,,,,,,,,,
29/12/2021,Melaka,101,561,1131,274,,,128.6,1195,27.6,863124,0.920371081,1040.939693,1.31736E-07,0.110521662,0.000317451,,,,,,,,,,
30/12/2021,Melaka,239,125,1245,229,,,92,750,-147,862885,0.920116229,1145.544706,8.56378E-08,0.073895582,0.000265389,,,,,,,,,,
31/12/2021,Melaka,150,92,1303,164,,,81.6,255,-68.4,862735,0.919956281,1198.703034,7.25886E-08,0.017651573,0.000190093,,,,,,,,,,
01/01/2021,Negeri Sembilan,51,23,734,0,,,96.4,655,45.4,1128849,0.999954823,733.9668403,1.16344E-07,0.216621253,0,,,,,,,,,,
02/01/2021,Negeri Sembilan,131,159,705,0,,,82.8,360,-48.2,1128718,0.999838781,704.8863407,1.04053E-07,0.117730496,0,,,,,,,,,,
03/01/2021,Negeri Sembilan,72,83,694,0,,,86,280,14,1128646,0.999775002,693.8438515,1.09795E-07,0.154178674,0,,,,,,,,,,
04/01/2021,Negeri Sembilan,56,107,643,0,,,145,490,89,1128590,0.999725396,642.8234299,1.99812E-07,0.063763608,0,,,,,,,,,,
05/01/2021,Negeri Sembilan,98,41,699,0,,,154.2,625,56.2,1128492,0.999638586,698.7473718,1.95483E-07,0.123032904,0,,,,,,,,,,
06/01/2021,Negeri Sembilan,125,86,738,0,,,149.6,315,24.6,1128367,0.999527859,737.6515599,1.79649E-07,0.075880759,0,,,,,,,,,,
07/01/2021,Negeri Sembilan,63,56,744,0,,,154,440,91,1128304,0.999472052,743.607207,1.83452E-07,0.024193548,0,,,,,,,,,,
08/01/2021,Negeri Sembilan,88,18,814,0,,,157.6,1755,69.6,1128216,0.9993941,813.5067978,1.71609E-07,0.189189189,0,,,,,,,,,,
09/01/2021,Negeri Sembilan,351,154,1011,0,,,121.2,720,-229.8,1127865,0.999083178,1010.073093,1.0629E-07,0.057368942,0,,,,,,,,,,
10/01/2021,Negeri Sembilan,144,58,1097,0,,,106.4,510,-37.6,1127721,0.998955621,1095.854316,8.60069E-08,0.088422972,0,,,,,,,,,,
11/01/2021,Negeri Sembilan,102,97,1102,0,,,128.8,425,26.8,1127619,0.998865267,1100.749524,1.03651E-07,0.069872958,0,,,,,,,,,,
12/01/2021,Negeri Sembilan,85,77,1110,0,,,159,530,74,1127534,0.998789973,1108.65687,1.27041E-07,0.073873874,0,,,,,,,,,,
13/01/2021,Negeri Sembilan,106,82,1133,0,,,163,845,57,1127428,0.998696076,1131.522654,1.27605E-07,0.048543689,0,,,,,,,,,,
14/01/2021,Negeri Sembilan,169,55,1247,0,,,157,350,-12,1127259,0.998546373,1245.187327,1.11689E-07,0.076984763,0,,,,,,,,,,
15/01/2021,Negeri Sembilan,70,96,1221,0,,,178.2,1070,108.2,1127189,0.998484365,1219.14941,1.29478E-07,0.262899263,0,,,,,,,,,,
16/01/2021,Negeri Sembilan,214,321,1113,0,,,155.8,1180,-58.2,1126975,0.9982948,1111.102113,1.2421E-07,0.150943396,0,,,,,,,,,,
17/01/2021,Negeri Sembilan,236,168,1181,0,,,148,630,-88,1126739,0.998085747,1178.739267,1.11221E-07,0.099068586,0,,,,,,,,,,
18/01/2021,Negeri Sembilan,126,117,1190,0,,,144.4,695,18.4,1126613,0.997974134,1187.58922,1.07707E-07,0.112605042,0,,,,,,,,,,
19/01/2021,Negeri Sembilan,139,134,1195,0,,,148.6,880,9.6,1126474,0.997851005,1192.431951,1.1039E-07,0.09623431,0,,,,,,,,,,
20/01/2021,Negeri Sembilan,176,115,1255,0,,,132.4,510,-43.6,1126298,0.997695101,1252.107352,9.36679E-08,0.075697211,0,,,,,,,,,,
21/01/2021,Negeri Sembilan,102,95,1262,0,,,137.8,985,35.8,1126196,0.997604748,1258.977192,9.69563E-08,0.103803487,0,,,,,,,,,,
22/01/2021,Negeri Sembilan,197,131,1327,0,,,120.8,540,-76.2,1125999,0.997430242,1323.589931,8.08459E-08,0.122833459,0,,,,,,,,,,
23/01/2021,Negeri Sembilan,108,163,1271,0,,,108.8,800,0.8,1125891,0.997334573,1267.612243,7.60304E-08,0.193548387,0,,,,,,,,,,
24/01/2021,Negeri Sembilan,160,246,1183,0,,,90.6,475,-69.4,1125731,0.997192843,1179.679133,6.80313E-08,0.119188504,0,,,,,,,,,,
25/01/2021,Negeri Sembilan,95,141,1137,0,,,103.2,645,8.2,1125636,0.99710869,1133.71258,8.06346E-08,0.118733509,0,,,,,,,,,,
26/01/2021,Negeri Sembilan,129,135,1131,0,,,85.8,560,-43.2,1125507,0.996994419,1127.600688,6.74026E-08,0.09372237,0,,,,,,,,,,
27/01/2021,Negeri Sembilan,112,106,1137,0,,,81.6,240,-30.4,1125395,0.996895208,1133.469851,6.37712E-08,0.109058927,0,,,,,,,,,,
28/01/2021,Negeri Sembilan,48,124,1061,0,,,87.8,345,39.8,1125347,0.996852688,1057.660702,7.35348E-08,0.112158341,0,,,,,,,,,,
29/01/2021,Negeri Sembilan,69,119,1010,0,,,100.6,790,31.6,1125278,0.996791567,1006.759483,8.8515E-08,0.114851485,0,,,,,,,,,,
30/01/2021,Negeri Sembilan,158,116,1051,0,,,89,210,-69,1125120,0.996651608,1047.48084,7.52642E-08,0.161750714,0,,,,,,,,,,
31/01/2021,Negeri Sembilan,42,170,922,0,,,103.8,455,61.8,1125078,0.996614403,918.8784799,1.00065E-07,0.068329718,0,,,,,,,,,,
01/02/2021,Negeri Sembilan,91,63,950,0,,,112.2,395,21.2,1124987,0.996533794,946.7071043,1.04984E-07,0.062105263,0,,,,,,,,,,
02/02/2021,Negeri Sembilan,79,59,969,0,,,114.8,665,35.8,1124908,0.996463814,965.5734361,1.05318E-07,0.279669763,0,,,,,,,,,,
03/02/2021,Negeri Sembilan,133,271,831,0,,,109,500,-24,1124775,0.996346001,827.9635264,1.16616E-07,0.055354994,0,,,,,,,,,,
04/02/2021,Negeri Sembilan,100,46,885,0,,,108.8,580,8.8,1124675,0.996257419,881.6878156,1.0931E-07,0.088135593,0,,,,,,,,,,
05/02/2021,Negeri Sembilan,116,78,923,0,,,117,665,1,1124559,0.996154664,919.4507547,1.1272E-07,0.097508126,0,,,,,,,,,,
06/02/2021,Negeri Sembilan,133,90,966,0,,,108.2,460,-24.8,1124426,0.99603685,962.1715971,9.96137E-08,0.067287785,0,,,,,,,,,,
07/02/2021,Negeri Sembilan,92,65,993,0,,,113.4,520,21.4,1124334,0.995955355,988.9836673,1.01571E-07,0.100704935,0,,,,,,,,,,
08/02/2021,Negeri Sembilan,104,100,997,0,,,104.2,495,0.2,1124230,0.99586323,992.87564,9.29646E-08,0.040120361,0,,,,,,,,,,
09/02/2021,Negeri Sembilan,99,40,1055,0,,,92.4,785,-6.6,1124131,0.995775534,1050.543188,7.79117E-08,0.044549763,0,,,,,,,,,,
10/02/2021,Negeri Sembilan,157,47,1164,0,,,90,445,-67,1123974,0.99563646,1158.92084,6.87913E-08,0.095360825,0,,,,,,,,,,
11/02/2021,Negeri Sembilan,89,111,1142,0,,,85,590,-4,1123885,0.995557622,1136.926805,6.62264E-08,0.054290718,0,,,,,,,,,,
12/02/2021,Negeri Sembilan,118,62,1198,0,,,108,290,-10,1123767,0.995453096,1192.552809,8.02215E-08,0.050083472,0,,,,,,,,,,
13/02/2021,Negeri Sembilan,58,60,1196,0,,,112.6,200,54.6,1123709,0.995401718,1190.500455,8.37825E-08,0.08277592,0,,,,,,,,,,
14/02/2021,Negeri Sembilan,40,99,1137,0,,,142.8,725,102.8,1123669,0.995366286,1131.731467,1.11771E-07,0.051011434,0,,,,,,,,,,
15/02/2021,Negeri Sembilan,145,58,1223,0,,,131.6,320,-13.4,1123524,0.995237842,1217.175881,9.57739E-08,0.056418643,0,,,,,,,,,,
16/02/2021,Negeri Sembilan,64,69,1218,0,,,143.2,1165,79.2,1123460,0.99518115,1212.13064,1.0465E-07,0.220853859,0,,,,,,,,,,
17/02/2021,Negeri Sembilan,233,269,1182,0,,,109.4,405,-123.6,1123227,0.994974754,1176.060159,8.2401E-08,0.045685279,0,,,,,,,,,,
18/02/2021,Negeri Sembilan,81,54,1209,0,,,113.2,955,32.2,1123146,0.994903003,1202.837731,8.3365E-08,0.181141439,0,,,,,,,,,,
19/02/2021,Negeri Sembilan,191,219,1181,0,,,353.4,445,162.4,1122955,0.994733812,1174.780632,2.66474E-07,0.026248942,0,,,,,,,,,,
20/02/2021,Negeri Sembilan,89,31,1239,0,,,348,610,259,1122866,0.994654974,1232.377513,2.50138E-07,0.162227603,0,,,,,,,,,,
21/02/2021,Negeri Sembilan,122,201,1160,0,,,337.2,320,215.2,1122744,0.994546904,1153.674409,2.5891E-07,0.065517241,0,,,,,,,,,,
22/02/2021,Negeri Sembilan,64,76,1148,0,,,339.2,500,275.2,1122680,0.994490212,1141.674763,2.63183E-07,0.272648084,0,,,,,,,,,,
23/02/2021,Negeri Sembilan,100,313,935,0,,,332.2,6960,232.2,1122580,0.99440163,929.765524,3.16498E-07,0.127272727,0,,,,,,,,,,
24/02/2021,Negeri Sembilan,1392,119,2208,0,,,87.2,310,-1304.8,1121188,0.993168571,2192.916205,3.5224E-08,0.043478261,0,,,,,,,,,,
25/02/2021,Negeri Sembilan,62,96,2174,0,,,97.8,340,35.8,1121126,0.99311365,2159.029076,4.01259E-08,0.066697332,0,,,,,,,,,,
26/02/2021,Negeri Sembilan,68,145,2097,0,,,89,370,21,1121058,0.993053415,2082.433011,3.78585E-08,0.051979018,0,,,,,,,,,,
27/02/2021,Negeri Sembilan,74,109,2062,1,,,92.4,325,18.4,1120984,0.992987864,2047.540976,3.99746E-08,0.015518914,8.92073E-07,,,,,,,,,,
28/02/2021,Negeri Sembilan,65,32,2095,0,,,94.8,835,29.8,1120919,0.992930286,2080.188949,4.03692E-08,0.088305489,0,,,,,,,,,,
01/03/2021,Negeri Sembilan,167,185,2077,0,,,79.2,575,-87.8,1120752,0.992782355,2062.00895,3.40235E-08,0.097737121,0,,,,,,,,,,
02/03/2021,Negeri Sembilan,115,203,1989,0,,,65.8,120,-49.2,1120637,0.992680485,1974.441486,2.95207E-08,0.022624434,0,,,,,,,,,,
03/03/2021,Negeri Sembilan,24,45,1968,0,,,78.8,455,54.8,1120613,0.992659226,1953.553356,3.5731E-08,0.381097561,0,,,,,,,,,,
04/03/2021,Negeri Sembilan,91,750,1309,0,,,69.6,385,-21.4,1120522,0.992578616,1299.285409,4.74514E-08,0.08250573,0,,,,,,,,,,
05/03/2021,Negeri Sembilan,77,108,1278,0,,,56.2,445,-20.8,1120445,0.992510408,1268.428302,3.92478E-08,0.100938967,0,,,,,,,,,,
06/03/2021,Negeri Sembilan,89,129,1238,0,,,54.2,240,-34.8,1120356,0.992431571,1228.630284,3.90771E-08,0.037156704,0,,,,,,,,,,
07/03/2021,Negeri Sembilan,48,46,1240,0,,,51,445,3,1120308,0.992389051,1230.562424,3.67123E-08,0.050806452,0,,,,,,,,,,
08/03/2021,Negeri Sembilan,89,63,1266,0,,,34.4,225,-54.6,1120219,0.992310213,1256.26473,2.42561E-08,0.066350711,0,,,,,,,,,,
09/03/2021,Negeri Sembilan,45,84,1227,0,,,29.6,50,-15.4,1120174,0.992270352,1217.515721,2.15358E-08,0.45395273,0,,,,,,,,,,
10/03/2021,Negeri Sembilan,10,557,680,0,,,43.6,395,33.6,1120164,0.992261493,674.7378156,5.72395E-08,0.170588235,0,,,,,,,,,,
11/03/2021,Negeri Sembilan,79,116,643,0,,,31.2,160,-47.8,1120085,0.992191514,637.9791434,4.33204E-08,0.116640747,0,,,,,,,,,,
12/03/2021,Negeri Sembilan,32,75,600,0,,,34,30,2,1120053,0.992163168,595.2979006,5.05928E-08,0.04,0,,,,,,,,,,
13/03/2021,Negeri Sembilan,6,24,582,0,,,37.4,105,31.4,1120047,0.992157853,577.4358703,5.73736E-08,0.268041237,0,,,,,,,,,,
14/03/2021,Negeri Sembilan,21,156,447,0,,,41.4,400,20.4,1120026,0.992139251,443.486245,8.26922E-08,0.261744966,0,,,,,,,,,,
15/03/2021,Negeri Sembilan,80,117,410,0,,,30.4,85,-49.6,1119946,0.992068385,406.7480379,6.62053E-08,0.087804878,0,,,,,,,,,,
16/03/2021,Negeri Sembilan,17,36,391,2,,,31.4,230,14.4,1119929,0.992053326,387.8928506,7.17071E-08,0.051150895,1.78583E-06,,,,,,,,,,
17/03/2021,Negeri Sembilan,46,20,417,0,,,30.4,115,-15.6,1119883,0.992012579,413.6692453,6.50976E-08,0.100719424,0,,,,,,,,,,
18/03/2021,Negeri Sembilan,23,42,398,0,,,27.8,205,4.8,1119860,0.991992205,394.8128975,6.23732E-08,0.16080402,0,,,,,,,,,,
19/03/2021,Negeri Sembilan,41,64,375,0,,,31.4,125,-9.6,1119819,0.991955886,371.9834573,7.4774E-08,0.152,0,,,,,,,,,,
20/03/2021,Negeri Sembilan,25,57,342,0,,,36.2,110,11.2,1119794,0.991933741,339.2413394,9.45245E-08,0.014619883,0,,,,,,,,,,
21/03/2021,Negeri Sembilan,22,5,359,0,,,34.2,205,12.2,1119772,0.991914253,356.0972168,8.5075E-08,0.139275766,0,,,,,,,,,,
22/03/2021,Negeri Sembilan,41,50,350,530,,,34.6,50,-6.4,1119731,0.991877934,347.157277,8.82865E-08,0.074285714,0.000473328,,,,,,,,,,
23/03/2021,Negeri Sembilan,10,26,334,1276,,,34.4,295,24.4,1119721,0.991869076,331.2842714,9.19819E-08,0.020958084,0.00113957,,,,,,,,,,
24/03/2021,Negeri Sembilan,59,7,386,1159,,,26.2,245,-32.8,1119662,0.991816813,382.8412898,6.06216E-08,0.14507772,0.001035134,,,,,,,,,,
25/03/2021,Negeri Sembilan,49,56,379,1203,,,24.2,60,-24.8,1119613,0.991773408,375.8821215,5.70306E-08,0.050131926,0.001074478,,,,,,,,,,
26/03/2021,Negeri Sembilan,12,19,372,667,,,28.2,215,16.2,1119601,0.991762778,368.9357534,6.77085E-08,0.037634409,0.000595748,,,,,,,,,,
27/03/2021,Negeri Sembilan,43,14,401,0,,,26.4,45,-16.6,1119558,0.991724688,397.6815998,5.88048E-08,0.044887781,0,,,,,,,,,,
28/03/2021,Negeri Sembilan,9,18,392,0,,,30.8,90,21.8,1119549,0.991716715,388.7529524,7.01813E-08,0.099489796,0,,,,,,,,,,
29/03/2021,Negeri Sembilan,18,39,371,1102,,,32.2,195,14.2,1119531,0.991700771,367.9209859,7.75257E-08,0.088948787,0.000984341,,,,,,,,,,
30/03/2021,Negeri Sembilan,39,33,377,2342,,,28.4,160,-10.6,1119492,0.991666224,373.8581664,6.72908E-08,0.108753316,0.00209202,,,,,,,,,,
31/03/2021,Negeri Sembilan,32,41,368,2316,,,24.4,170,-7.6,1119460,0.991637878,364.9227389,5.92289E-08,0.029891304,0.002068855,,,,,,,,,,
01/04/2021,Negeri Sembilan,34,11,391,81,,,20.4,155,-13.6,1119426,0.99160776,387.7186341,4.66077E-08,0.051150895,7.23585E-05,,,,,,,,,,
02/04/2021,Negeri Sembilan,31,20,402,1414,,,20.2,125,-10.8,1119395,0.991580299,398.6152804,4.48892E-08,0.069651741,0.001263182,,,,,,,,,,
03/04/2021,Negeri Sembilan,25,28,399,14,,,17.6,100,-7.4,1119370,0.991558154,395.6317034,3.94063E-08,0.105263158,1.2507E-05,,,,,,,,,,
04/04/2021,Negeri Sembilan,20,42,377,0,,,21.6,60,1.6,1119350,0.991540438,373.810745,5.11854E-08,0.045092838,0,,,,,,,,,,
05/04/2021,Negeri Sembilan,12,17,372,892,,,24.8,70,12.8,1119338,0.991529808,368.8490885,5.9559E-08,0.059139785,0.0007969,,,,,,,,,,
06/04/2021,Negeri Sembilan,14,22,364,1131,,,30,150,16,1119324,0.991517406,360.9123359,7.36316E-08,0.18956044,0.001010431,,,,,,,,,,
07/04/2021,Negeri Sembilan,30,69,325,1517,,,36.6,60,6.6,1119294,0.991490832,322.2345203,1.00613E-07,0.092307692,0.001355319,,,,,,,,,,
08/04/2021,Negeri Sembilan,12,30,307,1289,,,40,200,28,1119282,0.991480202,304.384422,1.16408E-07,0.120521173,0.001151631,,,,,,,,,,
09/04/2021,Negeri Sembilan,40,37,310,310,,,42.2,140,2.2,1119242,0.991444769,307.3478785,1.21626E-07,0.058064516,0.000276973,,,,,,,,,,
10/04/2021,Negeri Sembilan,28,18,320,1,,,43.4,200,15.4,1119214,0.991419966,317.2543892,1.21179E-07,0.065625,8.93484E-07,,,,,,,,,,
11/04/2021,Negeri Sembilan,40,21,339,0,,,46,315,6,1119174,0.991384534,336.0793569,1.21244E-07,0.123893805,0,,,,,,,,,,
12/04/2021,Negeri Sembilan,63,42,360,612,,,51.2,145,-11.8,1119111,0.991328727,356.8783417,1.27085E-07,0.025,0.000546863,,,,,,,,,,
13/04/2021,Negeri Sembilan,29,9,380,1437,,,53.8,255,24.8,1119082,0.991303038,376.6951546,1.26513E-07,0.086842105,0.001284088,,,,,,,,,,
14/04/2021,Negeri Sembilan,51,33,398,1452,,,61.8,170,10.8,1119031,0.991257862,394.5206289,1.3876E-07,0.070351759,0.001297551,,,,,,,,,,
15/04/2021,Negeri Sembilan,34,28,404,994,,,58.4,265,24.4,1118997,0.991227744,400.4560085,1.29182E-07,0.081683168,0.000888296,,,,,,,,,,
16/04/2021,Negeri Sembilan,53,33,424,413,,,52.6,445,-0.4,1118944,0.991180795,420.2606573,1.10869E-07,0.075471698,0.000369098,,,,,,,,,,
17/04/2021,Negeri Sembilan,89,32,481,0,,,45.8,210,-43.2,1118855,0.991101958,476.7200416,8.51033E-08,0.06029106,0,,,,,,,,,,
18/04/2021,Negeri Sembilan,42,29,494,0,,,58.4,455,16.4,1118813,0.991064753,489.5859881,1.05664E-07,0.056680162,0,,,,,,,,,,
19/04/2021,Negeri Sembilan,91,28,557,144,,,45.6,85,-45.4,1118722,0.990984144,551.9781681,7.31792E-08,0.154398564,0.000128718,,,,,,,,,,
20/04/2021,Negeri Sembilan,17,86,488,448,,,53.6,120,36.6,1118705,0.990969085,483.5929135,9.81814E-08,0.05942623,0.000400463,,,,,,,,,,
21/04/2021,Negeri Sembilan,24,29,483,380,,,71.2,275,47.2,1118681,0.990947825,478.6277996,1.31773E-07,0.126293996,0.000339686,,,,,,,,,,
22/04/2021,Negeri Sembilan,55,61,477,1351,,,68,525,13,1118626,0.990899105,472.6588732,1.2744E-07,0.096436059,0.001207732,,,,,,,,,,
23/04/2021,Negeri Sembilan,105,46,536,197,,,59.2,135,-45.8,1118521,0.990806094,531.0720666,9.87445E-08,0.063432836,0.000176125,,,,,,,,,,
24/04/2021,Negeri Sembilan,27,34,529,6,,,76,285,49,1118494,0.990782177,524.1237718,1.28447E-07,0.120982987,5.36436E-06,,,,,,,,,,
25/04/2021,Negeri Sembilan,57,64,521,0,,,91.8,560,34.8,1118437,0.990731686,516.1712083,1.57541E-07,0.067178503,0,,,,,,,,,,
26/04/2021,Negeri Sembilan,112,35,596,338,,,87.2,195,-24.8,1118325,0.990632474,590.4169546,1.30828E-07,0.112416107,0.000302238,,,,,,,,,,
27/04/2021,Negeri Sembilan,39,67,568,1436,,,94,305,55,1118286,0.990597927,562.6596226,1.47988E-07,0.058098592,0.001284108,,,,,,,,,,
28/04/2021,Negeri Sembilan,61,33,596,1339,,,101.2,555,40.2,1118225,0.990543892,590.3641598,1.51847E-07,0.090604027,0.001197433,,,,,,,,,,
29/04/2021,Negeri Sembilan,111,54,652,1198,,,98,680,-13,1118114,0.990445566,645.7705093,1.34429E-07,0.084355828,0.001071447,,,,,,,,,,
30/04/2021,Negeri Sembilan,136,55,731,537,,,86,445,-50,1117978,0.990325095,723.9276446,1.05232E-07,0.109439124,0.000480331,,,,,,,,,,
01/05/2021,Negeri Sembilan,89,80,738,6,,,85.2,365,-3.8,1117889,0.990246257,730.801738,1.03272E-07,0.077235772,5.36726E-06,,,,,,,,,,
02/05/2021,Negeri Sembilan,73,57,752,0,,,108.2,485,35.2,1117816,0.990181593,744.6165577,1.28718E-07,0.087765957,0,,,,,,,,,,
03/05/2021,Negeri Sembilan,97,66,783,241,,,108.4,475,11.4,1117719,0.990095668,775.2449083,1.23861E-07,0.037037037,0.000215618,,,,,,,,,,
04/05/2021,Negeri Sembilan,95,29,849,559,,,130.4,380,35.4,1117624,0.990011516,840.5197768,1.37428E-07,0.023557126,0.000500168,,,,,,,,,,
05/05/2021,Negeri Sembilan,76,20,905,328,,,144,425,68,1117548,0.989944193,895.8994951,1.4238E-07,0.082872928,0.0002935,,,,,,,,,,
06/05/2021,Negeri Sembilan,85,75,915,445,,,152.2,940,67.2,1117463,0.989868899,905.7300425,1.48854E-07,0.089617486,0.000398223,,,,,,,,,,
07/05/2021,Negeri Sembilan,188,82,1021,235,,,139,490,-49,1117275,0.989702365,1010.486115,1.21851E-07,0.112634672,0.000210333,,,,,,,,,,
08/05/2021,Negeri Sembilan,98,115,1003,0,,,139.4,1025,41.4,1117177,0.989615555,992.5844016,1.24406E-07,0.059820538,0,,,,,,,,,,
09/05/2021,Negeri Sembilan,205,60,1148,0,,,123.2,720,-81.8,1116972,0.989433962,1135.870189,9.60786E-08,0.093205575,0,,,,,,,,,,
10/05/2021,Negeri Sembilan,144,107,1185,943,,,132.4,630,-11.6,1116828,0.989306404,1172.328089,1.00042E-07,0.04978903,0.000844356,,,,,,,,,,
11/05/2021,Negeri Sembilan,126,59,1252,1331,,,121.2,610,-4.8,1116702,0.989194791,1238.471879,8.66884E-08,0.060702875,0.001191903,,,,,,,,,,
12/05/2021,Negeri Sembilan,122,76,1298,540,,,145.4,500,23.4,1116580,0.989086722,1283.834565,1.00323E-07,0.073959938,0.00048362,,,,,,,,,,
13/05/2021,Negeri Sembilan,100,96,1302,5,,,155.2,620,55.2,1116480,0.98899814,1287.675578,1.06765E-07,0.068356375,4.47836E-06,,,,,,,,,,
14/05/2021,Negeri Sembilan,124,89,1334,3,,,168.2,950,44.2,1116356,0.988888298,1319.17699,1.12945E-07,0.087706147,2.68731E-06,,,,,,,,,,
15/05/2021,Negeri Sembilan,190,117,1406,0,,,188.4,350,-1.6,1116166,0.988719993,1390.14031,1.20051E-07,0.079658606,0,,,,,,,,,,
16/05/2021,Negeri Sembilan,70,112,1362,0,,,248.4,1215,178.4,1116096,0.988657986,1346.552176,1.63408E-07,0.079295154,0,,,,,,,,,,
17/05/2021,Negeri Sembilan,243,108,1496,888,,,279,745,36,1115853,0.988442732,1478.710327,1.67134E-07,0.084224599,0.000795804,,,,,,,,,,
18/05/2021,Negeri Sembilan,149,126,1517,1175,,,336,945,187,1115704,0.988310745,1499.2674,1.9852E-07,0.040870138,0.001053147,,,,,,,,,,
19/05/2021,Negeri Sembilan,189,62,1641,873,,,364,1455,175,1115515,0.988143325,1621.543197,1.98846E-07,0.071907374,0.000782598,,,,,,,,,,
20/05/2021,Negeri Sembilan,291,118,1813,732,,,387.8,1850,96.8,1115224,0.987885552,1791.036506,1.918E-07,0.110865968,0.00065637,,,,,,,,,,
21/05/2021,Negeri Sembilan,370,201,1979,561,,,387.8,1980,17.8,1114854,0.9875578,1954.376885,1.7577E-07,0.047498737,0.000503205,,,,,,,,,,
22/05/2021,Negeri Sembilan,396,94,2278,9,,,379.2,2170,-16.8,1114458,0.987207016,2248.857582,1.49366E-07,0.083845478,8.07567E-06,,,,,,,,,,
23/05/2021,Negeri Sembilan,434,191,2518,7,,,396.4,1645,-37.6,1114024,0.986822571,2484.819233,1.41313E-07,0.054805401,6.28353E-06,,,,,,,,,,
24/05/2021,Negeri Sembilan,329,138,2708,2110,,,510.2,2050,181.2,1113695,0.986531137,2671.526318,1.69171E-07,0.04689808,0.001894594,,,,,,,,,,
25/05/2021,Negeri Sembilan,410,127,2986,3447,,,521.8,1850,111.8,1113285,0.986167951,2944.697502,1.56967E-07,0.037843269,0.003096242,,,,,,,,,,
26/05/2021,Negeri Sembilan,370,113,3230,32,,,498.4,1765,128.4,1112915,0.985840198,3184.263841,1.38648E-07,0.048916409,2.87533E-05,,,,,,,,,,
27/05/2021,Negeri Sembilan,353,158,3416,4173,,,507.2,2600,154.2,1112562,0.985527505,3366.561956,1.33456E-07,0.051522248,0.003750802,,,,,,,,,,
28/05/2021,Negeri Sembilan,520,176,3752,2851,,,520.4,4490,0.4,1112042,0.985066879,3695.970931,1.24725E-07,0.081823028,0.002563752,,,,,,,,,,
29/05/2021,Negeri Sembilan,898,307,4336,378,,,456,2340,-442,1111144,0.984271415,4267.800854,9.46466E-08,0.061116236,0.00034019,,,,,,,,,,
30/05/2021,Negeri Sembilan,468,265,4530,0,,,504.2,1265,36.2,1110676,0.983856852,4456.871539,1.00211E-07,0.039293598,0,,,,,,,,,,
31/05/2021,Negeri Sembilan,253,178,4598,2062,,,622.2,1985,369.2,1110423,0.98363274,4522.743338,1.21863E-07,0.090039147,0.00185695,,,,,,,,,,
01/06/2021,Negeri Sembilan,397,414,4572,2620,,,654,2930,257,1110026,0.98328107,4495.561052,1.28866E-07,0.044181977,0.002360305,,,,,,,,,,
02/06/2021,Negeri Sembilan,586,202,4943,353,,,651,2880,65,1109440,0.982761981,4857.792471,1.1871E-07,0.063119563,0.000318179,,,,,,,,,,
03/06/2021,Negeri Sembilan,576,312,5200,0,,,636.8,3545,60.8,1108864,0.982251749,5107.709097,1.10439E-07,0.103269231,0,,,,,,,,,,
04/06/2021,Negeri Sembilan,709,537,5364,34,,,596.4,4215,-112.6,1108155,0.981623704,5265.429551,1.00334E-07,0.096383296,3.06816E-05,,,,,,,,,,
05/06/2021,Negeri Sembilan,843,517,5681,0,,,546.4,2780,-296.6,1107312,0.98087696,5572.362009,8.68592E-08,0.07340257,0,,,,,,,,,,
06/06/2021,Negeri Sembilan,556,417,5810,0,,,572.2,2855,16.2,1106756,0.980384445,5696.033626,8.89856E-08,0.068330465,0,,,,,,,,,,
07/06/2021,Negeri Sembilan,571,397,5972,0,,,581.6,2525,10.6,1106185,0.979878643,5851.835256,8.80394E-08,0.072002679,0,,,,,,,,,,
08/06/2021,Negeri Sembilan,505,430,6047,3786,,,546.8,2535,41.8,1105680,0.979431305,5922.6211,8.17823E-08,0.069786671,0.003424137,,,,,,,,,,
09/06/2021,Negeri Sembilan,507,422,6121,1529,,,510,2965,3,1105173,0.978982195,5992.350016,7.53907E-08,0.043947067,0.001383494,,,,,,,,,,
10/06/2021,Negeri Sembilan,593,269,6437,1445,,,470.6,3425,-122.4,1104580,0.978456905,6298.327097,6.61868E-08,0.087773808,0.00130819,,,,,,,,,,
11/06/2021,Negeri Sembilan,685,565,6551,1042,,,455,3090,-230,1103895,0.97785012,6405.896133,6.29182E-08,0.129445886,0.00094393,,,,,,,,,,
